endTime,artistName,trackName,msPlayed
2022-02-28 01:58,Vete a la Versh,Tiempo,206666
2022-02-28 02:02,Metalocalypse: Dethklok,Murmaider,204360
2022-02-28 02:06,Destripando la Historia,Odín,261937
2022-02-28 02:11,Mägo de Oz,El Cervezo - El árbol de la birra,280160
2022-02-28 02:16,Rod Stewart,Da Ya Think I'm Sexy?,331333
2022-02-28 02:21,Dschinghis Khan,Moskau,271960
2022-02-28 02:29,Mick Gordon,Bfg Division,492595
2022-02-28 02:32,David Ferguson,The Housebuilding Song,191866
2022-02-28 02:36,Josh Homme,Cruel World,218346
2022-02-28 03:22,Twisted Sister,We're Not Gonna Take It,2252
2022-02-28 19:32,Josh Homme,Cruel World,524
2022-02-28 19:32,Dschinghis Khan,Moskau,23
2022-02-28 19:32,David Ferguson,The Housebuilding Song,0
2022-02-28 19:32,Rod Stewart,Da Ya Think I'm Sexy?,23
2022-02-28 19:32,Mick Gordon,Bfg Division,0
2022-02-28 19:32,Vete a la Versh,Horrible,23
2022-02-28 19:32,Destripando la Historia,Odín,23
2022-02-28 19:32,Vete a la Versh,Tiempo,23
2022-02-28 19:32,Mägo de Oz,El Cervezo - El árbol de la birra,338
2022-02-28 19:32,Eminem,Without Me,0
2022-02-28 19:32,Metalocalypse: Dethklok,Murmaider,0
2022-02-28 19:32,Vete a la Versh,Perra,0
2022-02-28 19:36,Turisas,Rasputin,233586
2022-02-28 19:41,Eminem,Without Me,290320
2022-02-28 19:45,Vete a la Versh,Horrible,221423
2022-02-28 20:04,Vete a la Versh,Perra,130886
2022-03-01 04:51,Vete a la Versh,Perra,149693
2022-03-01 04:54,Vete a la Versh,Tiempo,206666
2022-03-01 04:57,Metalocalypse: Dethklok,Murmaider,204360
2022-03-01 05:00,Destripando la Historia,Odín,182800
2022-03-01 05:05,Mägo de Oz,El Cervezo - El árbol de la birra,280160
2022-03-01 05:25,Rod Stewart,Da Ya Think I'm Sexy?,44350
2022-03-01 19:27,Vete a la Versh,Horrible,23
2022-03-01 19:27,Destripando la Historia,Odín,12
2022-03-01 19:27,Vete a la Versh,Tiempo,23
2022-03-01 19:27,Mägo de Oz,El Cervezo - El árbol de la birra,620
2022-03-01 19:27,Eminem,Without Me,268
2022-03-01 19:27,Metalocalypse: Dethklok,Murmaider,740
2022-03-01 19:27,Vete a la Versh,Perra,0
2022-03-01 19:31,Turisas,Rasputin,233566
2022-03-01 19:36,Eminem,Without Me,290320
2022-03-01 19:40,Vete a la Versh,Horrible,221423
2022-03-01 19:42,Vete a la Versh,Perra,174110
2022-03-01 19:48,Vete a la Versh,Tiempo,206666
2022-03-01 19:52,Metalocalypse: Dethklok,Murmaider,204360
2022-03-01 19:55,Destripando la Historia,Gilgamesh,211659
2022-03-01 19:58,Destripando la Historia,Odín,182800
2022-03-01 20:03,Mägo de Oz,El Cervezo - El árbol de la birra,280160
2022-03-01 20:08,Rod Stewart,Da Ya Think I'm Sexy?,331333
2022-03-01 20:27,Dschinghis Khan,Moskau,10157
2022-03-01 21:21,Dschinghis Khan,Moskau,262002
2022-03-01 21:39,Mick Gordon,Bfg Division,65737
2022-03-01 21:48,Mick Gordon,Bfg Division,485637
2022-03-01 21:52,David Ferguson,The Housebuilding Song,191866
2022-03-01 21:55,Josh Homme,Cruel World,218346
2022-03-01 22:00,Megumi Hayashibara,TSUBASA WO KUDASAI,294521
2022-03-01 22:04,Twisted Sister,We're Not Gonna Take It,219666
2022-03-01 22:07,Destripando la Historia,Thor - 2019 Remaster,192336
2022-03-01 22:10,Ilan Eshkeri,Jin Sakai,171840
2022-03-01 22:12,Rocco DeLuca,Crash of Worlds,106120
2022-03-01 22:14,Gustavo Santaolalla,Beyond Desolation,144626
2022-03-01 23:26,Nirvana,Smells Like Teen Spirit,2939
2022-03-04 18:14,Daniel Lanois,That's The Way It Is,572
2022-03-04 18:14,Josh Homme,Cruel World,333
2022-03-04 18:14,Gustavo Santaolalla,Beyond Desolation,23
2022-03-04 18:14,Turisas,Rasputin,23
2022-03-04 18:14,Megumi Hayashibara,TSUBASA WO KUDASAI,23
2022-03-04 18:14,Destripando la Historia,Gilgamesh,0
2022-03-04 18:14,Dschinghis Khan,Moskau,0
2022-03-04 18:14,Twisted Sister,We're Not Gonna Take It,0
2022-03-04 18:14,Rocco DeLuca,Crash of Worlds,0
2022-03-04 18:14,David Ferguson,The Housebuilding Song,23
2022-03-04 18:14,Rod Stewart,Da Ya Think I'm Sexy?,23
2022-03-04 18:14,Mick Gordon,Bfg Division,203
2022-03-04 18:14,Vete a la Versh,Horrible,23
2022-03-04 18:14,Ilan Eshkeri,Jin Sakai,23
2022-03-04 18:14,Destripando la Historia,Odín,0
2022-03-04 18:14,Vete a la Versh,Tiempo,0
2022-03-04 18:14,Destripando la Historia,Thor - 2019 Remaster,0
2022-03-04 18:14,Mägo de Oz,El Cervezo - El árbol de la birra,0
2022-03-04 18:14,Eminem,Without Me,0
2022-03-04 18:14,Metalocalypse: Dethklok,Murmaider,23
2022-03-04 18:14,Vete a la Versh,Perra,75
2022-03-04 18:18,Turisas,Rasputin,233612
2022-03-04 18:32,Eminem,Without Me,16126
2022-03-04 18:50,Eminem,Without Me,274553
2022-03-04 18:53,Vete a la Versh,Tiempo,206666
2022-03-04 18:57,Destripando la Historia,Odín,5346
2022-03-04 18:57,Destripando la Historia,Odín,1302
2022-03-04 18:57,Vete a la Versh,Tiempo,0
2022-03-04 18:57,Eminem,Without Me,0
2022-03-04 18:57,Metalocalypse: Dethklok,Murmaider,0
2022-03-04 18:57,Metalocalypse: Dethklok,Murmaider,23
2022-03-04 18:57,Metalocalypse: Dethklok,Murmaider,195261
2022-03-04 19:04,Turisas,Rasputin,233520
2022-03-04 19:09,Eminem,Without Me,290320
2022-03-04 19:16,Vete a la Versh,Horrible,221423
2022-03-04 19:18,Vete a la Versh,Perra,149693
2022-03-04 19:22,Vete a la Versh,Tiempo,206666
2022-03-04 19:32,Metalocalypse: Dethklok,Murmaider,204360
2022-03-04 19:35,Destripando la Historia,Odín,182800
2022-03-04 19:39,Destripando la Historia,Gilgamesh,200857
2022-03-04 20:00,Mick Gordon,Bfg Division,476891
2022-03-05 22:31,Destripando la Historia,Gilgamesh,892
2022-03-05 22:31,Mick Gordon,Bfg Division,4336
2022-03-05 22:31,Vete a la Versh,Horrible,432
2022-03-05 22:31,Destripando la Historia,Odín,23
2022-03-05 22:31,Vete a la Versh,Tiempo,0
2022-03-05 22:31,Eminem,Without Me,23
2022-03-05 22:31,Metalocalypse: Dethklok,Murmaider,0
2022-03-05 22:31,Vete a la Versh,Perra,0
2022-03-05 22:35,Turisas,Rasputin,233520
2022-03-05 22:40,Eminem,Without Me,290320
2022-03-05 22:44,Vete a la Versh,Horrible,221423
2022-03-05 22:46,Vete a la Versh,Perra,149693
2022-03-05 22:53,Vete a la Versh,Tiempo,397598
2022-03-05 22:56,Metalocalypse: Dethklok,Murmaider,204360
2022-03-05 22:59,Destripando la Historia,Odín,182800
2022-03-05 23:02,Destripando la Historia,Gilgamesh,200857
2022-03-05 23:11,Mick Gordon,Bfg Division,506762
2022-03-05 23:15,Mägo de Oz,El Cervezo - El árbol de la birra,280160
2022-03-05 23:21,Rod Stewart,Da Ya Think I'm Sexy?,331333
2022-03-05 23:24,David Ferguson,The Housebuilding Song,191866
2022-03-05 23:28,Josh Homme,Cruel World,218346
2022-03-05 23:33,Megumi Hayashibara,TSUBASA WO KUDASAI,294521
2022-03-05 23:37,Twisted Sister,We're Not Gonna Take It,219666
2022-03-05 23:43,Ilan Eshkeri,Jin Sakai,171840
2022-03-05 23:47,Dschinghis Khan,Moskau,271960
2022-03-05 23:49,Rocco DeLuca,Crash of Worlds,106120
2022-03-05 23:51,Gustavo Santaolalla,Beyond Desolation,144626
2022-03-06 00:19,Yoko Takahashi,残酷な天使のテーゼ,7315
2022-03-06 17:45,Gustavo Santaolalla,Beyond Desolation,1120
2022-03-06 17:45,Gustavo Santaolalla,Beyond Desolation,0
2022-03-06 17:45,Dschinghis Khan,Moskau,1252
2022-03-06 17:45,Rocco DeLuca,Crash of Worlds,12662
2022-03-06 17:45,Rocco DeLuca,Crash of Worlds,418
2022-03-06 17:45,Yoko Takahashi,残酷な天使のテーゼ,2928
2022-03-06 17:45,Yoko Takahashi,残酷な天使のテーゼ,23
2022-03-06 17:45,Manu Pilas,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,1208
2022-03-06 17:45,Manu Pilas,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,0
2022-03-06 17:45,Destripando la Historia,Thor - 2019 Remaster,6895
2022-03-06 17:45,Metallica,The Day That Never Comes,1374
2022-03-06 17:45,Metallica,The Day That Never Comes,303
2022-03-06 17:50,Daniel Lanois,That's The Way It Is,248066
2022-03-06 17:52,Gustavo Santaolalla,Beyond Desolation,144626
2022-03-06 17:53,Daniel Lanois,That's The Way It Is,0
2022-03-06 17:53,Josh Homme,Cruel World,23
2022-03-06 17:53,Gustavo Santaolalla,Beyond Desolation,703
2022-03-06 17:53,Turisas,Rasputin,2669
2022-03-06 17:53,Megumi Hayashibara,TSUBASA WO KUDASAI,0
2022-03-06 17:53,Destripando la Historia,Gilgamesh,171
2022-03-06 17:53,Dschinghis Khan,Moskau,0
2022-03-06 17:53,Twisted Sister,We're Not Gonna Take It,0
2022-03-06 17:53,Rocco DeLuca,Crash of Worlds,278
2022-03-06 17:53,Yoko Takahashi,残酷な天使のテーゼ,58413
2022-03-06 17:53,David Ferguson,The Housebuilding Song,0
2022-03-06 17:53,Rod Stewart,Da Ya Think I'm Sexy?,85
2022-03-06 17:53,Mick Gordon,Bfg Division,1578
2022-03-06 17:53,Vete a la Versh,Horrible,0
2022-03-06 17:53,Vete a la Versh,Horrible,2685
2022-03-06 17:53,Ilan Eshkeri,Jin Sakai,23
2022-03-06 17:53,Destripando la Historia,Odín,0
2022-03-06 17:53,Vete a la Versh,Tiempo,23
2022-03-06 17:53,Mägo de Oz,El Cervezo - El árbol de la birra,0
2022-03-06 17:53,Eminem,Without Me,2093
2022-03-06 17:53,Eminem,Without Me,0
2022-03-06 17:53,Eminem,Without Me,294
2022-03-06 17:53,Metalocalypse: Dethklok,Murmaider,0
2022-03-06 17:53,Vete a la Versh,Perra,23
2022-03-06 17:57,Turisas,Rasputin,233567
2022-03-06 18:02,Eminem,Without Me,290320
2022-03-06 18:05,Vete a la Versh,Horrible,221423
2022-03-06 18:08,Vete a la Versh,Perra,149693
2022-03-06 18:11,Vete a la Versh,Tiempo,206666
2022-03-06 18:15,Metalocalypse: Dethklok,Murmaider,204360
2022-03-06 18:19,Destripando la Historia,Odín,251992
2022-03-06 18:22,Destripando la Historia,Gilgamesh,214475
2022-03-06 18:31,Mick Gordon,Bfg Division,506762
2022-03-06 18:36,Mägo de Oz,El Cervezo - El árbol de la birra,280160
2022-03-06 18:41,Rod Stewart,Da Ya Think I'm Sexy?,331333
2022-03-06 18:44,David Ferguson,The Housebuilding Song,191866
2022-03-06 18:48,Josh Homme,Cruel World,218346
2022-03-06 19:22,Megumi Hayashibara,TSUBASA WO KUDASAI,273192
2022-03-07 21:56,Josh Homme,Cruel World,471
2022-03-07 21:56,Destripando la Historia,Gilgamesh,0
2022-03-07 21:56,David Ferguson,The Housebuilding Song,210
2022-03-07 21:56,Rod Stewart,Da Ya Think I'm Sexy?,0
2022-03-07 21:56,Mick Gordon,Bfg Division,18
2022-03-07 21:56,Vete a la Versh,Horrible,23
2022-03-07 21:56,Destripando la Historia,Odín,0
2022-03-07 21:56,Vete a la Versh,Tiempo,0
2022-03-07 21:56,Mägo de Oz,El Cervezo - El árbol de la birra,23
2022-03-07 21:56,Eminem,Without Me,0
2022-03-07 21:56,Metalocalypse: Dethklok,Murmaider,0
2022-03-07 21:56,Vete a la Versh,Perra,0
2022-03-07 21:59,Turisas,Rasputin,234547
2022-03-07 22:04,Eminem,Without Me,290320
2022-03-07 22:08,Vete a la Versh,Horrible,221423
2022-03-07 22:10,Vete a la Versh,Perra,149693
2022-03-07 22:14,Vete a la Versh,Tiempo,206666
2022-03-07 22:17,Destripando la Historia,Odín,1637
2022-03-07 22:17,Vete a la Versh,Tiempo,730
2022-03-07 22:17,Metalocalypse: Dethklok,Murmaider,204360
2022-03-07 22:17,Metalocalypse: Dethklok,Murmaider,23
2022-03-07 22:17,Vete a la Versh,Perra,23
2022-03-07 22:21,Vete a la Versh,Tiempo,206666
2022-03-07 22:21,Metalocalypse: Dethklok,Murmaider,15516
2022-03-07 22:24,Destripando la Historia,Odín,182800
2022-03-07 22:27,Destripando la Historia,Gilgamesh,200857
2022-03-07 22:36,Mick Gordon,Bfg Division,506762
2022-03-07 22:40,Mägo de Oz,El Cervezo - El árbol de la birra,280160
2022-03-07 22:53,Rod Stewart,Da Ya Think I'm Sexy?,179768
2022-03-08 20:27,Mick Gordon,Bfg Division,230
2022-03-08 20:27,Vete a la Versh,Horrible,0
2022-03-08 20:27,Destripando la Historia,Odín,0
2022-03-08 20:27,Vete a la Versh,Tiempo,177
2022-03-08 20:27,Mägo de Oz,El Cervezo - El árbol de la birra,444
2022-03-08 20:27,Eminem,Without Me,23
2022-03-08 20:27,Metalocalypse: Dethklok,Murmaider,22
2022-03-08 20:27,Vete a la Versh,Perra,0
2022-03-08 20:30,Turisas,Rasputin,233520
2022-03-08 20:35,Eminem,Without Me,290320
2022-03-08 20:39,Vete a la Versh,Horrible,221423
2022-03-08 20:39,Vete a la Versh,Tiempo,7131
2022-03-08 20:39,Metalocalypse: Dethklok,Murmaider,10844
2022-03-08 20:43,Vete a la Versh,Tiempo,206666
2022-03-08 20:46,Metalocalypse: Dethklok,Murmaider,204360
2022-03-08 21:02,Mick Gordon,Bfg Division,277617
2022-03-08 21:14,Metalocalypse: Dethklok,Murmaider,2608
2022-03-08 21:17,Mick Gordon,Bfg Division,182814
2022-03-08 21:20,Destripando la Historia,Odín,182800
2022-03-08 21:22,Vete a la Versh,Perra,149693
2022-03-08 21:51,Mägo de Oz,El Cervezo - El árbol de la birra,266611
2022-03-09 06:17,Mick Gordon,Bfg Division,0
2022-03-09 06:17,Vete a la Versh,Horrible,46
2022-03-09 06:17,Destripando la Historia,Odín,150
2022-03-09 06:17,Vete a la Versh,Tiempo,0
2022-03-09 06:17,Eminem,Without Me,220
2022-03-09 06:17,Metalocalypse: Dethklok,Murmaider,23
2022-03-09 06:17,Vete a la Versh,Perra,677
2022-03-09 06:21,Turisas,Rasputin,233520
2022-03-09 06:25,Eminem,Without Me,290320
2022-03-09 06:29,Vete a la Versh,Horrible,206613
2022-03-09 06:39,Vete a la Versh,Perra,149693
2022-03-09 06:42,Vete a la Versh,Tiempo,206666
2022-03-09 06:46,Metalocalypse: Dethklok,Murmaider,204360
2022-03-09 06:49,Mick Gordon,Bfg Division,163562
2022-03-09 23:46,Vete a la Versh,Horrible,0
2022-03-09 23:46,Vete a la Versh,Tiempo,23
2022-03-09 23:46,Eminem,Without Me,0
2022-03-09 23:46,Metalocalypse: Dethklok,Murmaider,401
2022-03-09 23:46,Vete a la Versh,Perra,871
2022-03-09 23:50,Turisas,Rasputin,233551
2022-03-09 23:55,Eminem,Without Me,290320
2022-03-09 23:59,Vete a la Versh,Horrible,221423
2022-03-10 00:01,Vete a la Versh,Perra,149693
2022-03-10 00:05,Vete a la Versh,Tiempo,206666
2022-03-10 00:08,Metalocalypse: Dethklok,Murmaider,204360
2022-03-10 00:17,Mick Gordon,Bfg Division,506762
2022-03-10 00:20,Destripando la Historia,Odín,182800
2022-03-10 00:36,Mägo de Oz,El Cervezo - El árbol de la birra,256909
2022-03-11 07:06,Mick Gordon,Bfg Division,0
2022-03-11 07:06,Vete a la Versh,Horrible,0
2022-03-11 07:06,Destripando la Historia,Odín,376
2022-03-11 07:06,Vete a la Versh,Tiempo,277
2022-03-11 07:06,Eminem,Without Me,200
2022-03-11 07:06,Metalocalypse: Dethklok,Murmaider,23
2022-03-11 07:06,Vete a la Versh,Perra,580
2022-03-11 07:10,Turisas,Rasputin,234211
2022-03-11 07:15,Eminem,Without Me,290320
2022-03-11 07:18,Vete a la Versh,Horrible,221423
2022-03-11 07:22,Vete a la Versh,Perra,185741
2022-03-11 07:25,Vete a la Versh,Tiempo,206666
2022-03-11 07:28,Metalocalypse: Dethklok,Murmaider,204360
2022-03-11 07:37,Mick Gordon,Bfg Division,506762
2022-03-11 07:40,Destripando la Historia,Odín,182800
2022-03-11 07:44,Rod Stewart,Da Ya Think I'm Sexy?,6270
2022-03-11 07:44,Mägo de Oz,El Cervezo - El árbol de la birra,275008
2022-03-11 07:48,David Ferguson,The Housebuilding Song,191866
2022-03-11 07:51,Josh Homme,Cruel World,218346
2022-03-11 07:55,Destripando la Historia,Gilgamesh,200857
2022-03-11 07:57,Gustavo Santaolalla,Beyond Desolation,144626
2022-03-11 08:02,Megumi Hayashibara,TSUBASA WO KUDASAI,294521
2022-03-11 08:05,Twisted Sister,We're Not Gonna Take It,219666
2022-03-11 08:08,Ilan Eshkeri,Jin Sakai,171840
2022-03-11 08:11,Dschinghis Khan,Moskau,175067
2022-03-11 08:42,Rocco DeLuca,Crash of Worlds,803
2022-03-11 22:36,Josh Homme,Cruel World,0
2022-03-11 22:36,Gustavo Santaolalla,Beyond Desolation,0
2022-03-11 22:36,Megumi Hayashibara,TSUBASA WO KUDASAI,23
2022-03-11 22:36,Destripando la Historia,Gilgamesh,0
2022-03-11 22:36,Dschinghis Khan,Moskau,1500
2022-03-11 22:36,Twisted Sister,We're Not Gonna Take It,0
2022-03-11 22:36,David Ferguson,The Housebuilding Song,0
2022-03-11 22:36,Rod Stewart,Da Ya Think I'm Sexy?,0
2022-03-11 22:36,Mick Gordon,Bfg Division,0
2022-03-11 22:36,Vete a la Versh,Horrible,0
2022-03-11 22:36,Ilan Eshkeri,Jin Sakai,23
2022-03-11 22:36,Destripando la Historia,Odín,0
2022-03-11 22:36,Vete a la Versh,Tiempo,23
2022-03-11 22:36,Mägo de Oz,El Cervezo - El árbol de la birra,0
2022-03-11 22:36,Eminem,Without Me,0
2022-03-11 22:36,Metalocalypse: Dethklok,Murmaider,0
2022-03-11 22:36,Vete a la Versh,Perra,822
2022-03-11 22:40,Turisas,Rasputin,234820
2022-03-11 22:45,Eminem,Without Me,257263
2022-03-11 22:49,Turisas,Rasputin,233596
2022-03-11 22:54,Eminem,Without Me,290320
2022-03-11 22:57,Vete a la Versh,Horrible,221423
2022-03-11 23:00,Vete a la Versh,Perra,149693
2022-03-11 23:03,Vete a la Versh,Tiempo,206666
2022-03-11 23:06,Metalocalypse: Dethklok,Murmaider,204360
2022-03-11 23:12,Mick Gordon,Bfg Division,333792
2022-03-11 23:15,Destripando la Historia,Odín,182800
2022-03-11 23:20,Mägo de Oz,El Cervezo - El árbol de la birra,280160
2022-03-11 23:25,Rod Stewart,Da Ya Think I'm Sexy?,331333
2022-03-11 23:29,David Ferguson,The Housebuilding Song,191866
2022-03-11 23:32,Josh Homme,Cruel World,218346
2022-03-11 23:35,Destripando la Historia,Gilgamesh,200857
2022-03-11 23:38,Gustavo Santaolalla,Beyond Desolation,144626
2022-03-11 23:38,Megumi Hayashibara,TSUBASA WO KUDASAI,0
2022-03-11 23:41,Twisted Sister,We're Not Gonna Take It,219666
2022-03-11 23:44,Ilan Eshkeri,Jin Sakai,171840
2022-03-11 23:49,Dschinghis Khan,Moskau,271960
2022-03-11 23:51,Rocco DeLuca,Crash of Worlds,106120
2022-03-12 00:02,Daniel Lanois,That's The Way It Is,53012
2022-03-12 00:25,Daniel Lanois,That's The Way It Is,199686
2022-03-12 01:59,Josh Homme,Cruel World,0
2022-03-12 01:59,Gustavo Santaolalla,Beyond Desolation,106
2022-03-12 01:59,Megumi Hayashibara,TSUBASA WO KUDASAI,0
2022-03-12 01:59,Destripando la Historia,Gilgamesh,0
2022-03-12 01:59,Dschinghis Khan,Moskau,56
2022-03-12 01:59,Twisted Sister,We're Not Gonna Take It,0
2022-03-12 01:59,Rocco DeLuca,Crash of Worlds,524
2022-03-12 01:59,David Ferguson,The Housebuilding Song,0
2022-03-12 01:59,Rod Stewart,Da Ya Think I'm Sexy?,0
2022-03-12 01:59,Mick Gordon,Bfg Division,0
2022-03-12 01:59,Vete a la Versh,Horrible,0
2022-03-12 01:59,Ilan Eshkeri,Jin Sakai,0
2022-03-12 01:59,Destripando la Historia,Odín,0
2022-03-12 01:59,Vete a la Versh,Tiempo,23
2022-03-12 01:59,Mägo de Oz,El Cervezo - El árbol de la birra,87
2022-03-12 01:59,Eminem,Without Me,0
2022-03-12 01:59,Metalocalypse: Dethklok,Murmaider,0
2022-03-12 01:59,Vete a la Versh,Perra,23
2022-03-12 02:13,Turisas,Rasputin,225298
2022-03-13 20:42,Turisas,Rasputin,233963
2022-03-13 20:47,Eminem,Without Me,290320
2022-03-13 20:51,Vete a la Versh,Horrible,252416
2022-03-13 20:53,Vete a la Versh,Perra,149693
2022-03-13 20:57,Vete a la Versh,Tiempo,206666
2022-03-13 21:00,Metalocalypse: Dethklok,Murmaider,204360
2022-03-13 21:09,Mick Gordon,Bfg Division,506762
2022-03-13 21:12,Destripando la Historia,Odín,182800
2022-03-13 21:16,Mägo de Oz,El Cervezo - El árbol de la birra,280160
2022-03-13 21:22,Rod Stewart,Da Ya Think I'm Sexy?,331333
2022-03-13 21:25,David Ferguson,The Housebuilding Song,191866
2022-03-13 21:29,Josh Homme,Cruel World,218346
2022-03-13 21:32,Destripando la Historia,Gilgamesh,200857
2022-03-13 21:34,Gustavo Santaolalla,Beyond Desolation,144626
2022-03-13 21:49,Megumi Hayashibara,TSUBASA WO KUDASAI,112889
2022-03-15 19:35,Josh Homme,Cruel World,0
2022-03-15 19:35,Gustavo Santaolalla,Beyond Desolation,220
2022-03-15 19:35,Destripando la Historia,Gilgamesh,0
2022-03-15 19:35,David Ferguson,The Housebuilding Song,0
2022-03-15 19:35,Rod Stewart,Da Ya Think I'm Sexy?,0
2022-03-15 19:35,Mick Gordon,Bfg Division,0
2022-03-15 19:35,Vete a la Versh,Horrible,0
2022-03-15 19:35,Destripando la Historia,Odín,0
2022-03-15 19:35,Vete a la Versh,Tiempo,0
2022-03-15 19:35,Mägo de Oz,El Cervezo - El árbol de la birra,0
2022-03-15 19:35,Eminem,Without Me,23
2022-03-15 19:35,Metalocalypse: Dethklok,Murmaider,23
2022-03-15 19:35,Vete a la Versh,Perra,0
2022-03-15 19:39,Turisas,Rasputin,233589
2022-03-15 19:44,Eminem,Without Me,290320
2022-03-15 19:45,Vete a la Versh,Horrible,47531
2022-03-15 19:47,Vete a la Versh,Perra,149693
2022-03-15 19:51,Vete a la Versh,Tiempo,206666
2022-03-15 19:55,Metalocalypse: Dethklok,Murmaider,204360
2022-03-15 20:02,Mick Gordon,Bfg Division,459194
2022-03-15 20:09,Metallica,Spit Out The Bone,429198
2022-03-15 20:14,Rammstein,Engel,264266
2022-03-15 20:19,Metallica,Whiskey In The Jar,304693
2022-03-15 20:20,AC/DC,Thunderstruck,69552
2022-03-17 19:28,AC/DC,Thunderstruck,223329
2022-03-17 19:28,Mick Gordon,Bfg Division,224
2022-03-17 19:28,Vete a la Versh,Horrible,23
2022-03-17 19:28,Destripando la Historia,Odín,4349
2022-03-17 19:28,Vete a la Versh,Tiempo,0
2022-03-17 19:28,Eminem,Without Me,2116
2022-03-17 19:28,Metalocalypse: Dethklok,Murmaider,23
2022-03-17 19:28,Vete a la Versh,Perra,23
2022-03-17 19:32,Turisas,Rasputin,233520
2022-03-17 19:37,Eminem,Without Me,290320
2022-03-17 19:40,Vete a la Versh,Horrible,209689
2022-03-17 19:44,Vete a la Versh,Perra,228820
2022-03-17 19:48,Vete a la Versh,Tiempo,206666
2022-03-17 19:51,Metalocalypse: Dethklok,Murmaider,204360
2022-03-17 20:22,Mick Gordon,Bfg Division,85103
2022-03-18 21:01,Vete a la Versh,Horrible,23
2022-03-18 21:01,Vete a la Versh,Tiempo,23
2022-03-18 21:01,Eminem,Without Me,0
2022-03-18 21:01,Metalocalypse: Dethklok,Murmaider,415
2022-03-18 21:01,Vete a la Versh,Perra,542
2022-03-18 21:05,Turisas,Rasputin,233520
2022-03-18 21:10,Eminem,Without Me,290320
2022-03-18 21:15,Rammstein,Zeig dich,255845
2022-03-18 21:20,Rammstein,Laichzeit,299362
2022-03-18 21:21,Metallica,St. Anger,51688
2022-03-18 21:30,Metallica,St. Anger,415840
2022-03-18 21:35,System Of A Down,B.Y.O.B.,286000
2022-03-18 21:40,Rhiannon Giddens,Mountain Hymn,175448
2022-03-18 21:43,Johnny Cash,Wayfaring Stranger,199960
2022-03-18 21:49,Ashley Johnson,Wayfaring Stranger,261972
2022-03-18 21:59,Vete a la Versh,Horrible,26973
2022-03-19 00:16,Vete a la Versh,Horrible,10740
2022-03-20 18:44,Mick Gordon,Bfg Division,2670
2022-03-20 18:44,Vete a la Versh,Horrible,23
2022-03-20 18:45,Mick Gordon,Bfg Division,11101
2022-03-20 18:48,Turisas,Rasputin,233520
2022-03-20 18:53,Eminem,Without Me,290320
2022-03-20 18:57,Vete a la Versh,Horrible,221423
2022-03-20 18:59,Vete a la Versh,Perra,149693
2022-03-20 19:03,Vete a la Versh,Tiempo,206666
2022-03-20 19:08,Metalocalypse: Dethklok,Murmaider,290602
2022-03-20 19:11,Destripando la Historia,Odín,182800
2022-03-20 19:19,Mick Gordon,Bfg Division,506762
2022-03-20 19:41,Mägo de Oz,El Cervezo - El árbol de la birra,130284
2022-03-20 20:25,Mägo de Oz,El Cervezo - El árbol de la birra,960
2022-03-20 20:31,Rod Stewart,Da Ya Think I'm Sexy?,331333
2022-03-20 20:34,David Ferguson,The Housebuilding Song,191866
2022-03-20 20:38,Josh Homme,Cruel World,218346
2022-03-20 20:41,Destripando la Historia,Gilgamesh,200857
2022-03-20 20:43,Gustavo Santaolalla,Beyond Desolation,144626
2022-03-20 20:48,Dschinghis Khan,Moskau,271960
2022-03-20 20:53,Megumi Hayashibara,TSUBASA WO KUDASAI,294521
2022-03-20 20:56,Twisted Sister,We're Not Gonna Take It,219666
2022-03-20 20:59,Ilan Eshkeri,Jin Sakai,171840
2022-03-20 21:01,Rocco DeLuca,Crash of Worlds,106120
2022-03-20 21:05,Daniel Lanois,That's The Way It Is,248066
2022-03-20 21:10,AC/DC,Thunderstruck,292880
2022-03-20 21:17,Metallica,St. Anger,441132
2022-03-20 21:20,Destripando la Historia,Thor - 2019 Remaster,192336
2022-03-20 21:25,Rammstein,Laichzeit,262798
2022-03-20 21:30,Nirvana,Smells Like Teen Spirit,301920
2022-03-20 21:34,Metallica,Fuel,269800
2022-03-20 21:35,Daniel Lanois,That's The Way It Is,23
2022-03-20 21:35,Queen,Bohemian Rhapsody - Remastered 2011,23
2022-03-20 21:35,Queen,Bohemian Rhapsody - Remastered 2011,1218
2022-03-20 21:35,Nirvana,Smells Like Teen Spirit,23
2022-03-20 21:35,Megumi Hayashibara,TSUBASA WO KUDASAI,23
2022-03-20 21:35,Dschinghis Khan,Moskau,1890
2022-03-20 21:35,Shakira,"Ciega, Sordomuda",3931
2022-03-20 21:35,Twisted Sister,We're Not Gonna Take It,23
2022-03-20 21:35,Rocco DeLuca,Crash of Worlds,620
2022-03-20 21:35,Yoko Takahashi,残酷な天使のテーゼ,23
2022-03-20 21:35,Yoko Takahashi,残酷な天使のテーゼ,40029
2022-03-20 21:35,Metallica,St. Anger,856
2022-03-20 21:35,AC/DC,Thunderstruck,600
2022-03-20 21:35,Rammstein,Laichzeit,910
2022-03-20 21:35,Ilan Eshkeri,Jin Sakai,228
2022-03-20 21:35,Destripando la Historia,Thor - 2019 Remaster,23
2022-03-20 21:35,Metallica,Fuel,23
